Date,Temperature (C),Weather,Wind (km/h),Humidity (%),Barometer (mbar),Visibility (km)
Privacy-2-15 17:53,20,Passing clouds.,6,47,1017,16
Privacy-2-15 18:53,17,Passing clouds.,0,60,1017,16
Privacy-2-15 19:53,17,Passing clouds.,0,67,1017,16
Privacy-2-15 20:53,16,Passing clouds.,6,65,1017,16
Privacy-2-15 21:53,15,Passing clouds.,0,69,1018,16
Privacy-2-15 22:53,15,Passing clouds.,0,81,1017,16
Privacy-2-15 23:53,13,Passing clouds.,6,80,1017,16
Privacy-2-16 00:53,13,Clear.,0,81,1017,16
Privacy-2-16 01:53,13,Clear.,0,77,1017,16
Privacy-2-16 02:53,12,Clear.,6,80,1016,16
Privacy-2-16 03:53,12,Clear.,0,80,1016,16
Privacy-2-16 04:53,12,Clear.,0,83,1016,16
Privacy-2-16 05:53,11,Clear.,0,86,1016,16
Privacy-2-16 06:53,12,Passing clouds.,6,83,1015,16
Privacy-2-16 07:53,14,Passing clouds.,7,78,1015,16
Privacy-2-16 08:53,16,Passing clouds.,9,75,1016,16
Privacy-2-16 09:53,17,Passing clouds.,7,73,1015,16
Privacy-2-16 10:53,17,Passing clouds.,7,68,1014,16
Privacy-2-16 11:53,18,Scattered clouds.,7,68,1014,16
Privacy-2-16 12:53,21,Scattered clouds.,9,61,1012,16
Privacy-2-16 13:53,24,Scattered clouds.,11,43,1010,16
Privacy-2-16 14:53,24,Scattered clouds.,9,48,1010,16
Privacy-2-16 15:53,24,Partly sunny.,9,50,1009,16
Privacy-2-16 16:53,21,Partly sunny.,11,59,1008,16
Privacy-2-16 18:53,19,Passing clouds.,7,65,1008,16
Privacy-2-16 19:53,18,Passing clouds.,13,66,1007,16
Privacy-2-16 20:53,18,Passing clouds.,0,65,1006,16
Privacy-2-16 21:53,19,Passing clouds.,0,57,1006,16
Privacy-2-16 22:53,17,Passing clouds.,7,70,1006,16
Privacy-2-16 23:53,16,Overcast.,13,83,1007,16
Privacy-2-17 00:53,17,Overcast.,9,78,1005,16
Privacy-2-17 01:53,18,Overcast.,9,59,1005,16
Privacy-2-17 02:53,17,Overcast.,17,60,1005,16
Privacy-2-17 03:53,19,Overcast.,26,49,1005,16
Privacy-2-17 04:53,19,Overcast.,43,49,1003,16
Privacy-2-17 05:53,19,Overcast.,46,50,1003,16
Privacy-2-17 06:53,19,Mostly cloudy.,35,47,1002,16
Privacy-2-17 07:53,19,Mostly cloudy.,17,47,1004,16
Privacy-2-17 08:53,18,Mostly cloudy.,6,56,1004,14
Privacy-2-17 09:53,21,Mostly cloudy.,30,42,1004,16
Privacy-2-17 10:53,19,Mostly cloudy.,28,56,1005,16
Privacy-2-17 11:53,20,Partly sunny.,37,51,1005,16
Privacy-2-17 12:53,19,Broken clouds.,52,52,1003,16
Privacy-2-17 13:53,19,Broken clouds.,32,53,1002,16
Privacy-2-17 14:53,19,Broken clouds.,37,52,1001,16
Privacy-2-17 15:53,19,Partly sunny.,28,56,1001,16
Privacy-2-17 16:53,18,Broken clouds.,43,63,1000,16
Privacy-2-17 17:53,16,Light rain. Passing clouds.,30,78,1000,16
Privacy-2-17 18:53,16,Light rain. Overcast.,39,80,1000,16
Privacy-2-17 19:53,11,Light rain. Mostly cloudy.,35,100,1002,16
Privacy-2-17 20:53,11,Light rain. Mostly cloudy.,19,80,1004,16
Privacy-2-17 21:53,12,Light rain. Mostly cloudy.,22,86,1004,16
Privacy-2-17 22:53,12,Passing clouds.,28,77,1004,16
Privacy-2-17 23:53,13,Overcast.,26,90,1005,16
Privacy-2-18 00:53,12,Partly cloudy.,15,83,1006,16
Privacy-2-18 01:53,13,Partly cloudy.,20,69,1007,16
Privacy-2-18 02:53,13,Partly cloudy.,19,74,1007,16
Privacy-2-18 03:53,12,Light rain. Mostly cloudy.,24,74,1007,16
Privacy-2-18 04:53,13,Passing clouds.,32,67,1008,16
Privacy-2-18 05:53,13,Mostly cloudy.,26,74,1009,16
Privacy-2-18 06:53,12,Passing clouds.,22,74,1011,16
Privacy-2-18 07:53,13,Broken clouds.,20,74,1012,16
Privacy-2-18 08:53,14,Passing clouds.,19,72,1014,16
Privacy-2-18 09:53,15,Passing clouds.,22,64,1015,16
Privacy-2-18 10:53,16,Broken clouds.,24,60,1016,16
Privacy-2-18 11:53,16,Passing clouds.,24,56,1016,16
Privacy-2-18 12:53,16,Partly sunny.,20,58,1016,16
Privacy-2-18 13:53,17,Partly sunny.,20,52,1017,16
Privacy-2-18 14:53,17,Partly sunny.,24,54,1017,16
Privacy-2-18 15:53,16,Partly sunny.,22,54,1017,16
Privacy-2-18 16:53,16,Broken clouds.,22,53,1017,16
Privacy-2-18 17:53,14,Passing clouds.,28,60,1017,16
Privacy-2-18 18:53,14,Passing clouds.,20,64,1018,16
Privacy-2-18 19:53,13,Passing clouds.,9,67,1018,16
Privacy-2-18 20:53,13,Passing clouds.,6,67,1018,16
Privacy-2-18 21:53,13,Passing clouds.,9,70,1018,16
Privacy-2-18 22:53,12,Passing clouds.,13,72,1017,16
Privacy-2-18 23:53,11,Passing clouds.,15,77,1017,16
Privacy-2-18 00:53,12,Partly cloudy.,15,83,1006,16
Privacy-2-18 01:53,13,Partly cloudy.,20,69,1007,16
Privacy-2-18 02:53,13,Partly cloudy.,19,74,1007,16
Privacy-2-18 03:53,12,Light rain. Mostly cloudy.,24,74,1007,16
Privacy-2-18 04:53,13,Passing clouds.,32,67,1008,16
Privacy-2-18 05:53,13,Mostly cloudy.,26,74,1009,16
Privacy-2-18 06:53,12,Passing clouds.,22,74,1011,16
Privacy-2-18 07:53,13,Broken clouds.,20,74,1012,16
Privacy-2-18 08:53,14,Passing clouds.,19,72,1014,16
Privacy-2-18 09:53,15,Passing clouds.,22,64,1015,16
Privacy-2-18 10:53,16,Broken clouds.,24,60,1016,16
Privacy-2-18 11:53,16,Passing clouds.,24,56,1016,16
Privacy-2-18 12:53,16,Partly sunny.,20,58,1016,16
Privacy-2-18 13:53,17,Partly sunny.,20,52,1017,16
Privacy-2-18 14:53,17,Partly sunny.,24,54,1017,16
Privacy-2-18 15:53,16,Partly sunny.,22,54,1017,16
Privacy-2-18 16:53,16,Broken clouds.,22,53,1017,16
Privacy-2-18 17:53,14,Passing clouds.,28,60,1017,16
Privacy-2-18 18:53,14,Passing clouds.,20,64,1018,16
Privacy-2-18 19:53,13,Passing clouds.,9,67,1018,16
Privacy-2-18 20:53,13,Passing clouds.,6,67,1018,16
Privacy-2-18 21:53,13,Passing clouds.,9,70,1018,16
Privacy-2-18 22:53,12,Passing clouds.,13,72,1017,16
Privacy-2-18 23:53,11,Passing clouds.,15,77,1017,16
Privacy-2-18 00:53,12,Partly cloudy.,15,83,1006,16
Privacy-2-18 01:53,13,Partly cloudy.,20,69,1007,16
Privacy-2-18 02:53,13,Partly cloudy.,19,74,1007,16
Privacy-2-18 03:53,12,Light rain. Mostly cloudy.,24,74,1007,16
Privacy-2-18 04:53,13,Passing clouds.,32,67,1008,16
Privacy-2-18 05:53,13,Mostly cloudy.,26,74,1009,16
Privacy-2-18 06:53,12,Passing clouds.,22,74,1011,16
Privacy-2-18 07:53,13,Broken clouds.,20,74,1012,16
Privacy-2-18 08:53,14,Passing clouds.,19,72,1014,16
Privacy-2-18 09:53,15,Passing clouds.,22,64,1015,16
Privacy-2-18 10:53,16,Broken clouds.,24,60,1016,16
Privacy-2-18 11:53,16,Passing clouds.,24,56,1016,16
Privacy-2-18 12:53,16,Partly sunny.,20,58,1016,16
Privacy-2-18 13:53,17,Partly sunny.,20,52,1017,16
Privacy-2-18 14:53,17,Partly sunny.,24,54,1017,16
Privacy-2-18 15:53,16,Partly sunny.,22,54,1017,16
Privacy-2-18 16:53,16,Broken clouds.,22,53,1017,16
Privacy-2-18 17:53,14,Passing clouds.,28,60,1017,16
Privacy-2-18 18:53,14,Passing clouds.,20,64,1018,16
Privacy-2-18 19:53,13,Passing clouds.,9,67,1018,16
Privacy-2-18 20:53,13,Passing clouds.,6,67,1018,16
Privacy-2-18 21:53,13,Passing clouds.,9,70,1018,16
Privacy-2-18 22:53,12,Passing clouds.,13,72,1017,16
Privacy-2-18 23:53,11,Passing clouds.,15,77,1017,16
Privacy-2-20 00:53,10,Fog.,0,86,1024,13
Privacy-2-20 01:53,8,Fog.,0,100,1024,16
Privacy-2-20 02:53,9,Fog.,7,89,1024,16
Privacy-2-20 03:53,8,Passing clouds.,11,93,1024,16
Privacy-2-20 04:53,8,Fog.,0,89,1024,16
Privacy-2-20 05:53,7,Fog.,0,93,1024,14
Privacy-2-20 06:53,7,Fog.,0,96,1024,16
Privacy-2-20 07:53,8,Partly sunny.,7,93,1024,16
Privacy-2-20 08:53,11,Partly sunny.,0,83,1024,16
Privacy-2-20 09:53,12,Partly sunny.,9,72,1024,16
Privacy-2-20 10:53,15,Partly sunny.,9,54,1024,16
Privacy-2-20 11:53,13,Partly sunny.,13,67,1024,16
Privacy-2-20 12:53,14,Partly sunny.,15,64,1022,16
Privacy-2-20 13:53,15,Partly sunny.,20,58,1022,16
Privacy-2-20 14:53,16,Scattered clouds.,20,56,1022,16
Privacy-2-20 15:53,16,Scattered clouds.,20,58,1021,16
Privacy-2-20 16:53,15,Scattered clouds.,19,54,1021,16
Privacy-2-20 17:53,14,Passing clouds.,13,55,1021,16
Privacy-2-20 18:53,13,Passing clouds.,15,65,1022,16
Privacy-2-20 19:53,13,Passing clouds.,7,59,1022,16
Privacy-2-20 20:53,12,Clear.,0,64,1022,16
Privacy-2-20 21:53,11,Passing clouds.,6,75,1023,16
Privacy-2-20 22:53,9,Passing clouds.,0,84,1023,16
Privacy-2-20 23:53,9,Passing clouds.,9,74,1023,16
Privacy-2-20 00:53,10,Fog.,0,86,1024,13
Privacy-2-20 01:53,8,Fog.,0,100,1024,16
Privacy-2-20 02:53,9,Fog.,7,89,1024,16
Privacy-2-20 03:53,8,Passing clouds.,11,93,1024,16
Privacy-2-20 04:53,8,Fog.,0,89,1024,16
Privacy-2-20 05:53,7,Fog.,0,93,1024,14
Privacy-2-20 06:53,7,Fog.,0,96,1024,16
Privacy-2-20 07:53,8,Partly sunny.,7,93,1024,16
Privacy-2-20 08:53,11,Partly sunny.,0,83,1024,16
Privacy-2-20 09:53,12,Partly sunny.,9,72,1024,16
Privacy-2-20 10:53,15,Partly sunny.,9,54,1024,16
Privacy-2-20 11:53,13,Partly sunny.,13,67,1024,16
Privacy-2-20 12:53,14,Partly sunny.,15,64,1022,16
Privacy-2-20 13:53,15,Partly sunny.,20,58,1022,16
Privacy-2-20 14:53,16,Scattered clouds.,20,56,1022,16
Privacy-2-20 15:53,16,Scattered clouds.,20,58,1021,16
Privacy-2-20 16:53,15,Scattered clouds.,19,54,1021,16
Privacy-2-20 17:53,14,Passing clouds.,13,55,1021,16
Privacy-2-20 18:53,13,Passing clouds.,15,65,1022,16
Privacy-2-20 19:53,13,Passing clouds.,7,59,1022,16
Privacy-2-20 20:53,12,Clear.,0,64,1022,16
Privacy-2-20 21:53,11,Passing clouds.,6,75,1023,16
Privacy-2-20 22:53,9,Passing clouds.,0,84,1023,16
Privacy-2-20 23:53,9,Passing clouds.,9,74,1023,16
Privacy-2-23 00:53,12,Passing clouds.,6,77,1018,16
Privacy-2-23 01:53,9,Passing clouds.,6,84,1018,16
Privacy-2-23 02:53,9,Passing clouds.,0,80,1017,16
Privacy-2-23 03:53,8,Passing clouds.,0,83,1017,16
Privacy-2-23 04:53,9,Passing clouds.,0,80,1017,16
Privacy-2-23 05:53,7,Passing clouds.,9,86,1017,16
Privacy-2-23 06:53,8,Partly sunny.,0,77,1018,16
Privacy-2-23 07:53,11,Partly sunny.,0,71,1018,16
Privacy-2-23 08:53,16,Partly sunny.,11,41,1019,16
Privacy-2-23 09:53,16,Partly sunny.,11,41,1019,16
Privacy-2-23 10:53,16,Scattered clouds.,9,50,1019,16
Privacy-2-23 11:53,17,Scattered clouds.,13,43,1018,16
Privacy-2-23 12:53,18,Passing clouds.,19,28,1018,16
Privacy-2-23 13:53,19,Scattered clouds.,11,29,1017,16
Privacy-2-23 14:53,19,Passing clouds.,11,36,1016,16
Privacy-2-23 15:53,19,Scattered clouds.,17,36,1016,16
Privacy-2-23 16:53,18,Partly sunny.,7,50,1016,16
Privacy-2-23 17:53,17,Partly sunny.,13,54,1016,16
Privacy-2-23 19:53,15,Passing clouds.,7,67,1018,16
Privacy-2-23 20:53,14,Passing clouds.,9,60,1018,16
Privacy-2-23 21:53,12,Passing clouds.,7,72,1019,16
Privacy-2-23 22:53,11,Passing clouds.,0,64,1019,16
Privacy-2-23 23:53,13,Passing clouds.,7,69,1019,16
Privacy-2-23 00:53,12,Passing clouds.,6,77,1018,16
Privacy-2-23 01:53,9,Passing clouds.,6,84,1018,16
Privacy-2-23 02:53,9,Passing clouds.,0,80,1017,16
Privacy-2-23 03:53,8,Passing clouds.,0,83,1017,16
Privacy-2-23 04:53,9,Passing clouds.,0,80,1017,16
Privacy-2-23 05:53,7,Passing clouds.,9,86,1017,16
Privacy-2-23 06:53,8,Partly sunny.,0,77,1018,16
Privacy-2-23 07:53,11,Partly sunny.,0,71,1018,16
Privacy-2-23 08:53,16,Partly sunny.,11,41,1019,16
Privacy-2-23 09:53,16,Partly sunny.,11,41,1019,16
Privacy-2-23 10:53,16,Scattered clouds.,9,50,1019,16
Privacy-2-23 11:53,17,Scattered clouds.,13,43,1018,16
Privacy-2-23 12:53,18,Passing clouds.,19,28,1018,16
Privacy-2-23 13:53,19,Scattered clouds.,11,29,1017,16
Privacy-2-23 14:53,19,Passing clouds.,11,36,1016,16
Privacy-2-23 15:53,19,Scattered clouds.,17,36,1016,16
Privacy-2-23 16:53,18,Partly sunny.,7,50,1016,16
Privacy-2-23 17:53,17,Partly sunny.,13,54,1016,16
Privacy-2-23 19:53,15,Passing clouds.,7,67,1018,16
Privacy-2-23 20:53,14,Passing clouds.,9,60,1018,16
Privacy-2-23 21:53,12,Passing clouds.,7,72,1019,16
Privacy-2-23 22:53,11,Passing clouds.,0,64,1019,16
Privacy-2-23 23:53,13,Passing clouds.,7,69,1019,16
Privacy-2-25 00:53,12,Clear.,0,77,1020,16
Privacy-2-25 01:53,11,Clear.,6,83,1020,16
Privacy-2-25 02:53,13,Clear.,7,77,1020,16
Privacy-2-25 03:53,11,Clear.,0,83,1019,16
Privacy-2-25 04:53,11,Passing clouds.,0,83,1020,16
Privacy-2-25 05:53,11,Clear.,0,83,1020,16
Privacy-2-25 06:53,11,Sunny.,0,80,1020,14
Privacy-2-25 07:53,13,Passing clouds.,0,83,1021,16
Privacy-2-25 08:53,15,Passing clouds.,7,69,1022,16
Privacy-2-25 09:53,15,Passing clouds.,7,72,1022,13
Privacy-2-25 10:53,16,Scattered clouds.,9,70,1022,13
Privacy-2-25 11:53,16,Partly sunny.,6,70,1021,14
Privacy-2-25 12:53,18,Scattered clouds.,9,56,1020,16
Privacy-2-25 13:53,19,Passing clouds.,11,53,1019,16
Privacy-2-25 14:53,21,Passing clouds.,11,49,1019,14
Privacy-2-25 15:53,22,Passing clouds.,11,47,1018,16
Privacy-2-25 16:53,21,Passing clouds.,13,53,1018,16
Privacy-2-25 17:53,18,Passing clouds.,9,61,1018,16
Privacy-2-25 18:53,18,Passing clouds.,7,61,1018,16
Privacy-2-25 19:53,17,Passing clouds.,7,67,1019,16
Privacy-2-25 20:53,16,Passing clouds.,11,75,1019,16
Privacy-2-25 21:53,15,Passing clouds.,6,78,1019,16
Privacy-2-25 22:53,14,Passing clouds.,0,81,1019,14
Privacy-2-25 23:53,14,Passing clouds.,7,83,1019,16
Privacy-2-25 00:53,12,Clear.,0,77,1020,16
Privacy-2-25 01:53,11,Clear.,6,83,1020,16
Privacy-2-25 02:53,13,Clear.,7,77,1020,16
Privacy-2-25 03:53,11,Clear.,0,83,1019,16
Privacy-2-25 04:53,11,Passing clouds.,0,83,1020,16
Privacy-2-25 05:53,11,Clear.,0,83,1020,16
Privacy-2-25 06:53,11,Sunny.,0,80,1020,14
Privacy-2-25 07:53,13,Passing clouds.,0,83,1021,16
Privacy-2-25 08:53,15,Passing clouds.,7,69,1022,16
Privacy-2-25 09:53,15,Passing clouds.,7,72,1022,13
Privacy-2-25 10:53,16,Scattered clouds.,9,70,1022,13
Privacy-2-25 11:53,16,Partly sunny.,6,70,1021,14
Privacy-2-25 12:53,18,Scattered clouds.,9,56,1020,16
Privacy-2-25 13:53,19,Passing clouds.,11,53,1019,16
Privacy-2-25 14:53,21,Passing clouds.,11,49,1019,14
Privacy-2-25 15:53,22,Passing clouds.,11,47,1018,16
Privacy-2-25 16:53,21,Passing clouds.,13,53,1018,16
Privacy-2-25 17:53,18,Passing clouds.,9,61,1018,16
Privacy-2-25 18:53,18,Passing clouds.,7,61,1018,16
Privacy-2-25 19:53,17,Passing clouds.,7,67,1019,16
Privacy-2-25 20:53,16,Passing clouds.,11,75,1019,16
Privacy-2-25 21:53,15,Passing clouds.,6,78,1019,16
Privacy-2-25 22:53,14,Passing clouds.,0,81,1019,14
Privacy-2-25 23:53,14,Passing clouds.,7,83,1019,16
Privacy-2-27 00:53,14,Overcast.,9,84,1023,16
Privacy-2-27 01:53,14,Light rain. Fog.,9,90,1023,10
Privacy-2-27 02:53,13,Mostly cloudy.,13,87,1022,16
Privacy-2-27 03:53,13,Mostly cloudy.,9,87,1022,16
Privacy-2-27 04:53,13,Mostly cloudy.,0,87,1022,16
Privacy-2-27 05:53,13,Partly cloudy.,9,87,1022,16
Privacy-2-27 06:53,11,Fog.,0,89,1022,16
Privacy-2-27 07:53,13,Partly sunny.,0,90,1023,16
Privacy-2-27 08:53,15,Partly sunny.,6,75,1023,16
Privacy-2-27 09:53,16,Scattered clouds.,0,67,1023,16
Privacy-2-27 10:53,17,Partly sunny.,17,60,1023,16
Privacy-2-27 11:53,17,Partly sunny.,13,60,1022,16
Privacy-2-27 12:53,17,Partly sunny.,15,60,1022,16
Privacy-2-27 13:53,19,Broken clouds.,17,45,1021,16
Privacy-2-27 14:53,19,Broken clouds.,20,49,1020,16
Privacy-2-27 15:53,19,Broken clouds.,19,54,1020,16
Privacy-2-27 16:53,18,Scattered clouds.,19,54,1020,16
Privacy-2-27 17:53,16,Passing clouds.,13,60,1020,16
Privacy-2-27 18:53,16,Passing clouds.,19,65,1021,16
Privacy-2-27 19:53,14,Passing clouds.,13,70,1021,16
Privacy-2-27 20:53,14,Passing clouds.,9,69,1021,16
Privacy-2-27 21:53,14,Passing clouds.,11,67,1022,16
Privacy-2-27 22:53,13,Passing clouds.,7,75,1022,16
Privacy-2-27 23:53,13,Passing clouds.,6,80,1022,16
Privacy-2-27 00:53,14,Overcast.,9,84,1023,16
Privacy-2-27 01:53,14,Light rain. Fog.,9,90,1023,10
Privacy-2-27 02:53,13,Mostly cloudy.,13,87,1022,16
Privacy-2-27 03:53,13,Mostly cloudy.,9,87,1022,16
Privacy-2-27 04:53,13,Mostly cloudy.,0,87,1022,16
Privacy-2-27 05:53,13,Partly cloudy.,9,87,1022,16
Privacy-2-27 06:53,11,Fog.,0,89,1022,16
Privacy-2-27 07:53,13,Partly sunny.,0,90,1023,16
Privacy-2-27 08:53,15,Partly sunny.,6,75,1023,16
Privacy-2-27 09:53,16,Scattered clouds.,0,67,1023,16
Privacy-2-27 10:53,17,Partly sunny.,17,60,1023,16
Privacy-2-27 11:53,17,Partly sunny.,13,60,1022,16
Privacy-2-27 12:53,17,Partly sunny.,15,60,1022,16
Privacy-2-27 13:53,19,Broken clouds.,17,45,1021,16
Privacy-2-27 14:53,19,Broken clouds.,20,49,1020,16
Privacy-2-27 15:53,19,Broken clouds.,19,54,1020,16
Privacy-2-27 16:53,18,Scattered clouds.,19,54,1020,16
Privacy-2-27 17:53,16,Passing clouds.,13,60,1020,16
Privacy-2-27 18:53,16,Passing clouds.,19,65,1021,16
Privacy-2-27 19:53,14,Passing clouds.,13,70,1021,16
Privacy-2-27 20:53,14,Passing clouds.,9,69,1021,16
Privacy-2-27 21:53,14,Passing clouds.,11,67,1022,16
Privacy-2-27 22:53,13,Passing clouds.,7,75,1022,16
Privacy-2-27 23:53,13,Passing clouds.,6,80,1022,16
Privacy-3-1 00:53,13,Passing clouds.,6,72,1020,16
Privacy-3-1 01:53,12,Passing clouds.,7,74,1020,16
Privacy-3-1 02:53,13,Passing clouds.,0,69,1019,16
Privacy-3-1 03:53,12,Clear.,6,77,1019,16
Privacy-3-1 04:53,12,Passing clouds.,6,72,1019,16
Privacy-3-1 05:53,11,Passing clouds.,6,75,1019,16
Privacy-3-1 06:53,10,Partly sunny.,6,80,1020,16
Privacy-3-1 07:53,13,Partly sunny.,9,81,1021,16
Privacy-3-1 08:53,14,Partly sunny.,17,81,1022,16
Privacy-3-1 09:53,17,Partly sunny.,0,58,1022,16
Privacy-3-1 10:53,19,Scattered clouds.,7,36,1022,16
Privacy-3-1 11:53,19,Passing clouds.,7,25,1022,16
Privacy-3-1 12:53,20,Passing clouds.,7,39,1021,16
Privacy-3-1 13:53,20,Passing clouds.,9,45,1020,16
Privacy-3-1 14:53,21,Passing clouds.,11,44,1020,16
Privacy-3-1 15:53,20,Passing clouds.,19,53,1020,16
Privacy-3-1 16:53,19,Passing clouds.,22,56,1020,16
Privacy-3-1 17:53,17,Passing clouds.,19,68,1020,16
Privacy-3-1 18:53,16,Passing clouds.,9,72,1021,16
Privacy-3-1 19:53,14,Passing clouds.,7,81,1021,16
Privacy-3-1 20:53,15,Passing clouds.,11,84,1022,16
Privacy-3-1 21:53,15,Passing clouds.,0,81,1021,16
Privacy-3-1 22:53,15,Passing clouds.,7,81,1021,16
Privacy-3-1 23:53,13,Passing clouds.,7,87,1021,16
Privacy-3-1 00:53,13,Passing clouds.,6,72,1020,16
Privacy-3-1 01:53,12,Passing clouds.,7,74,1020,16
Privacy-3-1 02:53,13,Passing clouds.,0,69,1019,16
Privacy-3-1 03:53,12,Clear.,6,77,1019,16
Privacy-3-1 04:53,12,Passing clouds.,6,72,1019,16
Privacy-3-1 05:53,11,Passing clouds.,6,75,1019,16
Privacy-3-1 06:53,10,Partly sunny.,6,80,1020,16
Privacy-3-1 07:53,13,Partly sunny.,9,81,1021,16
Privacy-3-1 08:53,14,Partly sunny.,17,81,1022,16
Privacy-3-1 09:53,17,Partly sunny.,0,58,1022,16
Privacy-3-1 10:53,19,Scattered clouds.,7,36,1022,16
Privacy-3-1 11:53,19,Passing clouds.,7,25,1022,16
Privacy-3-1 12:53,20,Passing clouds.,7,39,1021,16
Privacy-3-1 13:53,20,Passing clouds.,9,45,1020,16
Privacy-3-1 14:53,21,Passing clouds.,11,44,1020,16
Privacy-3-1 15:53,20,Passing clouds.,19,53,1020,16
Privacy-3-1 16:53,19,Passing clouds.,22,56,1020,16
Privacy-3-1 17:53,17,Passing clouds.,19,68,1020,16
Privacy-3-1 18:53,16,Passing clouds.,9,72,1021,16
Privacy-3-1 19:53,14,Passing clouds.,7,81,1021,16
Privacy-3-1 20:53,15,Passing clouds.,11,84,1022,16
Privacy-3-1 21:53,15,Passing clouds.,0,81,1021,16
Privacy-3-1 22:53,15,Passing clouds.,7,81,1021,16
Privacy-3-1 23:53,13,Passing clouds.,7,87,1021,16
Privacy-3-1 00:53,13,Passing clouds.,6,72,1020,16
Privacy-3-1 01:53,12,Passing clouds.,7,74,1020,16
Privacy-3-1 02:53,13,Passing clouds.,0,69,1019,16
Privacy-3-1 03:53,12,Clear.,6,77,1019,16
Privacy-3-1 04:53,12,Passing clouds.,6,72,1019,16
Privacy-3-1 05:53,11,Passing clouds.,6,75,1019,16
Privacy-3-1 06:53,10,Partly sunny.,6,80,1020,16
Privacy-3-1 07:53,13,Partly sunny.,9,81,1021,16
Privacy-3-1 08:53,14,Partly sunny.,17,81,1022,16
Privacy-3-1 09:53,17,Partly sunny.,0,58,1022,16
Privacy-3-1 10:53,19,Scattered clouds.,7,36,1022,16
Privacy-3-1 11:53,19,Passing clouds.,7,25,1022,16
Privacy-3-1 12:53,20,Passing clouds.,7,39,1021,16
Privacy-3-1 13:53,20,Passing clouds.,9,45,1020,16
Privacy-3-1 14:53,21,Passing clouds.,11,44,1020,16
Privacy-3-1 15:53,20,Passing clouds.,19,53,1020,16
Privacy-3-1 16:53,19,Passing clouds.,22,56,1020,16
Privacy-3-1 17:53,17,Passing clouds.,19,68,1020,16
Privacy-3-1 18:53,16,Passing clouds.,9,72,1021,16
Privacy-3-1 19:53,14,Passing clouds.,7,81,1021,16
Privacy-3-1 20:53,15,Passing clouds.,11,84,1022,16
Privacy-3-1 21:53,15,Passing clouds.,0,81,1021,16
Privacy-3-1 22:53,15,Passing clouds.,7,81,1021,16
Privacy-3-1 23:53,13,Passing clouds.,7,87,1021,16
Privacy-3-1 00:53,13,Passing clouds.,6,72,1020,16
Privacy-3-1 01:53,12,Passing clouds.,7,74,1020,16
Privacy-3-1 02:53,13,Passing clouds.,0,69,1019,16
Privacy-3-1 03:53,12,Clear.,6,77,1019,16
Privacy-3-1 04:53,12,Passing clouds.,6,72,1019,16
Privacy-3-1 05:53,11,Passing clouds.,6,75,1019,16
Privacy-3-1 06:53,10,Partly sunny.,6,80,1020,16
Privacy-3-1 07:53,13,Partly sunny.,9,81,1021,16
Privacy-3-1 08:53,14,Partly sunny.,17,81,1022,16
Privacy-3-1 09:53,17,Partly sunny.,0,58,1022,16
Privacy-3-1 10:53,19,Scattered clouds.,7,36,1022,16
Privacy-3-1 11:53,19,Passing clouds.,7,25,1022,16
Privacy-3-1 12:53,20,Passing clouds.,7,39,1021,16
Privacy-3-1 13:53,20,Passing clouds.,9,45,1020,16
Privacy-3-1 14:53,21,Passing clouds.,11,44,1020,16
Privacy-3-1 15:53,20,Passing clouds.,19,53,1020,16
Privacy-3-1 16:53,19,Passing clouds.,22,56,1020,16
Privacy-3-1 17:53,17,Passing clouds.,19,68,1020,16
Privacy-3-1 18:53,16,Passing clouds.,9,72,1021,16
Privacy-3-1 19:53,14,Passing clouds.,7,81,1021,16
Privacy-3-1 20:53,15,Passing clouds.,11,84,1022,16
Privacy-3-1 21:53,15,Passing clouds.,0,81,1021,16
Privacy-3-1 22:53,15,Passing clouds.,7,81,1021,16
Privacy-3-1 23:53,13,Passing clouds.,7,87,1021,16
Privacy-3-3 00:53,16,Light rain. Overcast.,19,67,1018,16
Privacy-3-3 01:53,16,Passing clouds.,19,67,1020,16
Privacy-3-3 02:53,16,Overcast.,9,67,1020,16
Privacy-3-3 03:53,16,Overcast.,9,65,1019,16
Privacy-3-3 04:53,15,Partly cloudy.,11,72,1019,16
Privacy-3-3 05:53,15,Light rain. Mostly cloudy.,13,78,1019,16
Privacy-3-3 06:53,15,Overcast.,13,75,1020,16
Privacy-3-3 07:53,15,Mostly cloudy.,7,78,1020,16
Privacy-3-3 08:53,16,Mostly cloudy.,9,75,1020,16
Privacy-3-3 09:53,17,Overcast.,13,70,1020,16
Privacy-3-3 10:53,17,More clouds than sun.,7,70,1020,16
Privacy-3-3 11:53,17,Mostly cloudy.,0,70,1020,16
Privacy-3-3 12:53,17,Mostly cloudy.,0,73,1019,16
Privacy-3-3 13:53,18,Cloudy.,9,70,1018,16
Privacy-3-3 14:53,18,Mostly cloudy.,9,73,1018,16
Privacy-3-3 15:53,18,Mostly cloudy.,13,75,1017,16
Privacy-3-3 16:53,17,Mostly cloudy.,9,75,1017,16
Privacy-3-3 17:53,17,Mostly cloudy.,11,78,1018,16
Privacy-3-3 18:53,16,Mostly cloudy.,13,81,1018,16
Privacy-3-3 19:53,16,Mostly cloudy.,13,83,1019,16
Privacy-3-3 20:53,16,Overcast.,0,83,1018,16
Privacy-3-3 21:53,16,Overcast.,0,83,1018,16
Privacy-3-3 22:53,16,Mostly cloudy.,6,83,1018,16
